qid,combined_count,residual_token_count,native_ndcg,native_recall,native_mrr,solr_ndcg,solr_recall,solr_mrr,native_hit_count,solr_hit_count
65973,87,2,0,0,0,0.7341885540817263,0.3333333333333333,1,10,10
65981,1,2,0,0,0,0,0,0,1,10
65988,5,1,0,0,0,0,0,0,5,5
65998,4,2,0.5637884576902256,0.25,1,0.5637884576902256,0.25,1,4,10
66023,11,1,1,0.2702702702702703,1,1,0.2702702702702703,1,10,10
66026,7,3,0,0,0,0,0,0,7,10
66037,22,4,0.7799082337019198,0.8181818181818182,0.5,0.5072380780124417,0.45454545454545453,0.5,10,10
66039,17,3,0.27267015568947806,0.25,0.14285714285714285,0.5513310624619329,0.3125,1,10,10
66062,14,2,0.5774948581492964,0.5,0.3333333333333333,0.4979488391188037,0.375,0.5,10,10
66063,9,6,0.19785247665133648,0.2857142857142857,0.14285714285714285,0.22313556292392783,0.2857142857142857,0.25,9,10
66128,11900,1,0,0,0,0,0,0,10,10
66134,37,3,0.20362448363868388,0.1875,0.125,0.8105629001512938,0.5,1,10,10
66137,367,3,0,0,0,0.07336392209936005,0.0625,0.14285714285714285,10,10
66152,151,2,0,0,0,0.29990503169749433,0.1875,0.5,10,10
66154,12,3,0.6410457898283652,0.5,0.3333333333333333,0.9084840369117597,0.5625,1,10,10
66155,55,3,0,0,0,0.13617863947526518,0.07142857142857142,0.3333333333333333,10,10
66158,4998,1,0,0,0,0,0,0,10,10
66160,22,3,0.7799082337019198,0.5,0.5,0.752969406552648,0.3888888888888889,1,10,10
66167,342,3,0,0,0,0,0,0,10,10
66172,208,3,0,0,0,0.0636207881989517,0.0625,0.1,10,10
66176,127,4,0,0,0,0.3005260969186081,0.25,0.2,10,10
66179,653,3,0,0,0,0.06943122193677725,0.0625,0.125,10,10
66188,149,4,0,0,0,0.06625422345438903,0.0625,0.1111111111111111,10,10
66190,3,3,0.096277912992671,0,0,0.08513164738006665,0,0,3,10
66196,160,3,0,0,0,0.2399208948023808,0.2,0.3333333333333333,10,10
66204,28,3,0,0,0,0.5825180016854268,0.38461538461538464,1,10,10
66206,779,2,0,0,0,0,0,0,10,10
66209,40,5,0,0,0,0.2934556883974402,0.14285714285714285,1,10,10
66212,283,2,0,0,0,0.06943122193677725,0.021739130434782608,0.125,10,10
66216,28,3,0.12987501165334073,0.125,0.1111111111111111,0.16354138662029633,0.125,0.2,10,10
66217,7,3,0.11502553052133685,0.0625,0.3333333333333333,0.09907759915099076,0.0625,0.25,7,10
66228,30,2,0,0,0,0.629028539109653,0.4166666666666667,1,10,10
66230,249,2,0,0,0,0.08514311764162098,0.0625,0.2,10,10
66234,66,5,0,0,0,0.08514311764162098,0.025,0.2,10,10
66242,28,2,0.5774250016294136,0.6363636363636364,0.3333333333333333,0.6489315753318465,0.45454545454545453,1,10,10
66243,24,3,0,0,0,0.09478836436955078,0.0625,0.25,10,10
66245,26,3,0,0,0,0,0,0,10,10
66263,1,3,0.279901702223461,0.07692307692307693,1,0.279901702223461,0.07692307692307693,1,1,10
66266,2,6,0.35895421017163465,0.125,1,0.8081812876631279,0.5,1,2,10
66267,3,4,0.4690000933206747,0.1875,1,0.9363792118010483,0.5625,1,3,10
66275,900,2,0,0,0,0,0,0,10,10
66280,221,3,0,0,0,0.15336737402844913,0.0625,1,10,10
66305,16,5,0.35106842466815336,0.3125,0.16666666666666666,0.826333328652008,0.5,1,10,10
66308,6,5,0.07839826897867533,0.045454545454545456,0.16666666666666666,0.35895421017163465,0.09090909090909091,1,6,10
66323,29,3,0,0,0,0.5321408435198608,0.25,1,10,10
66338,121,4,0,0,0,0.06943122193677725,0.041666666666666664,0.125,10,10
66341,1726,2,0,0,0,0,0,0,10,10
66344,208,4,0,0,0,0,0,0,10,10
66347,28,3,0,0,0,0,0,0,10,10
66357,37,3,0.2874476364692017,0.2857142857142857,0.16666666666666666,0.24655055544758617,0.21428571428571427,0.25,10,10
66360,482,2,0,0,0,0.4341754806679218,0.36363636363636365,1,10,10
66369,6,5,0.4220949603708207,0.18181818181818182,0.5,0.3562315886146009,0.18181818181818182,0.3333333333333333,6,10
66403,507,2,0,0,0,0,0,0,10,10
66407,12,2,0,0,0,0,0,0,10,10
66442,31,3,0,0,0,0.23231055398623468,0.1875,0.3333333333333333,10,10
66451,23,5,0.12987501165334073,0.125,0.1111111111111111,0.20511666732794356,0.125,0.5,10,10
66454,145,4,0,0,0,0.07336392209936005,0.06666666666666667,0.14285714285714285,10,10
66463,461,3,0,0,0,0.06625422345438903,0.07142857142857142,0.1111111111111111,10,10
66470,1938,2,0,0,0,0,0,0,10,10
66471,355,2,0,0,0,0.056762078427747324,0.029411764705882353,0.2,10,10
66474,1,1,0,0,0,0,0,0,1,1
66477,25,2,0,0,0,0.3516137754598143,0.5,0.25,10,10
66519,208,2,0,0,0,0.09463718914575932,0.2,0.16666666666666666,10,10
66521,5,3,0.420027879946489,0.14285714285714285,1,0.420027879946489,0.14285714285714285,1,5,10
66525,4,4,0.40217439589589565,0.21428571428571427,0.5,0.530943853632104,0.21428571428571427,1,4,10
66527,3,5,0.3493486899301299,0.08108108108108109,1,0.7799471644079082,0.24324324324324326,1,3,10
66542,190,5,0,0,0,0,0,0,10,10
66545,14,2,0.43621154230977444,0.5454545454545454,0.2,0.8415908474314975,0.7272727272727273,1,10,10
66553,1,2,0,0,0,0.21501812929496172,0.1875,0.2,1,10
66555,34,4,0.5309999066793252,0.4375,0.25,0.6812060741152737,0.4375,1,10,10
66556,5,4,0.6026440940406617,0.25,1,0.6172839611614817,0.3,1,5,10
66566,2,2,0.35895421017163465,0.125,1,0.35895421017163465,0.125,1,2,10
66578,56,2,0,0,0,0.14782949091545258,0.125,0.16666666666666666,10,10
66605,13,3,0.05451379554009877,0,0,0.023143740645592423,0,0,10,10
66616,14,4,0.5277127153726463,0.4375,0.25,0.46545131948166396,0.25,1,10,10
66625,4,1,0.31936405682690777,0.2,0.3333333333333333,0.4098497305276306,0.2,0.5,4,4
66644,3,2,0.21682454887297484,0.125,0.5,0.536535391555884,0.375,1,3,10
66646,11,2,1,0.9090909090909091,1,0.7663491917568946,0.7272727272727273,1,10,10
66651,1,4,0.29740901205864334,0.0625,1,0.5444848074098377,0.25,1,1,10
66657,1,1,0.2958603580505538,0.1111111111111111,1,0.2958603580505538,0.1111111111111111,1,1,1
66709,209,2,0,0,0,0.08514311764162098,0.0625,0.2,10,10
66713,80,4,0,0,0,0.14876390584057267,0.05263157894736842,0.2,10,10
66715,561,2,0,0,0,0,0,0,10,10
66719,284,2,0,0,0,0.44158011035778233,1,0.2,10,10
66722,53,3,0,0,0,0,0,0,10,10
66733,19,3,0,0,0,0.1422793656752783,0.125,0.16666666666666666,10,10
66740,150,2,0,0,0,0.4498873763727655,0.14285714285714285,1,10,10
66746,129,4,0,0,0,0.21222636597291455,0.14285714285714285,0.5,10,10
66759,28,4,0,0,0,0,0,0,10,10
66761,300,2,0,0,0,0.13305201013572895,0.09090909090909091,0.125,10,10
66770,60,2,0,0,0,0.6242322474067891,0.1935483870967742,1,10,10
66782,20,1,0,0,0,0.4085842451295395,0.3076923076923077,0.3333333333333333,10,10
66787,5,2,0,0,0,0,0,0,5,10
66805,1,4,0.22009176629808014,0.0625,1,0.3052348839397011,0.125,1,1,10
66809,91,3,0,0,0,0.30308203017988256,0.1875,0.5,10,10
66811,5,3,0,0,0,0,0,0,5,10
66812,51,2,0,0,0,0,0,0,10,10
66817,230,2,0,0,0,0.6216966993238302,0.15,1,10,10
66818,289,2,0,0,0,0,0,0,10,10
66823,646,2,0,0,0,0.08514311764162098,0.06666666666666667,0.2,10,10
66825,1,4,0.22009176629808014,0.0625,1,0.09478836436955078,0.0625,0.25,1,10
66826,4,2,0.09478836436955078,0.07692307692307693,0.25,0.2855902880722746,0.15384615384615385,1,4,10
66829,3,3,0.5087403079104241,0.4,1,0.5043776700708298,0.6,0.5,3,10
66830,17,3,0.6410457898283652,0.5,0.3333333333333333,1,0.625,1,10,10
66831,279,2,0,0,0,0.14876390584057267,0.06666666666666667,0.2,10,10
66833,581,2,0,0,0,0,0,0,10,10
66854,23,4,0.6429235234036079,0.4375,0.5,0.7019727018777484,0.375,1,10,10
66863,75,2,0,0,0,0.206415932235089,0.2,0.14285714285714285,10,10
66865,29,3,0,0,0,0.09478836436955078,0.08333333333333333,0.25,10,10
66866,27,4,0.1427951440361373,0.125,0.14285714285714285,0.19518900079066107,0.125,0.3333333333333333,10,10
66868,6,4,0.39459041030154746,0.25,0.3333333333333333,0.7534632436579976,0.375,1,6,10
66876,2561,1,0,0,0,0,0,0,10,10
66879,212,2,0,0,0,0.2532954041105318,0.1875,0.25,10,10
66922,105,1,0,0,0,0.26845503571754253,0.2,0.3333333333333333,10,10
66956,2,2,0.27487633291429087,0.14285714285714285,1,0.27487633291429087,0.14285714285714285,1,2,8
66968,9,1,0.716287445502968,0.5,0.5,0.8611375561264454,0.5625,1,9,10
66973,6,2,0.8000460734455755,0.375,1,0.8509612365540038,0.4375,1,6,10
66974,4,3,0.535110064774724,0.3333333333333333,1,0.5745236923578712,0.4444444444444444,1,4,10
66978,3,3,0.5487973376826973,0.2,1,0.6597133113683123,0.26666666666666666,1,3,10
67000,34,3,0,0,0,0.4789015552876929,0.25,1,10,10
67002,6,1,1,1,1,1,1,1,6,6
67004,38,3,0,0,0,0.8205228949141825,0.5,1,10,10
67013,16,1,1,0.625,1,1,0.625,1,10,10
67021,3,2,0.4690000933206747,0.1875,1,0.4690000933206747,0.1875,1,3,10
67072,16,3,0.19930623359011798,0.07894736842105263,0.125,0.7026305163854644,0.18421052631578946,1,10,10
67110,176,4,0,0,0,0.0636207881989517,0.0625,0.1,10,10
67115,506,4,0,0,0,0.0636207881989517,0.0625,0.1,10,10
67122,5,2,0.4144299250118475,0.5,0.5,0.4414924137367808,0.5,0.5,5,10
67128,117,3,0,0,0,0,0,0,10,10
67129,1424,3,0,0,0,0,0,0,10,10
67131,151,3,0,0,0,0,0,0,10,10
67138,190,3,0,0,0,0,0,0,10,10
67144,353,4,0,0,0,0.24890832702259458,0.046511627906976744,0.5,10,10
67146,4,4,0.5008655546918771,0.3333333333333333,1,0.4579766441086708,0.4444444444444444,0.5,4,10
67151,4825,2,0,0,0,0.11004588314904007,0.06666666666666667,0.3333333333333333,10,10
67152,49,4,0,0,0,0,0,0,10,10
67153,260,1,0,0,0,0.07336392209936005,0.0625,0.14285714285714285,10,10
67156,238,3,0,0,0,0.07336392209936005,0.0625,0.14285714285714285,10,10
67164,42,3,0,0,0,0,0,0,10,10
67166,1345,2,0,0,0,0.11004588314904007,0.0625,0.3333333333333333,10,10
67167,35,3,0.27267015568947806,0.25,0.14285714285714285,0.37430713175004626,0.1875,1,10,10
67170,1180,3,0,0,0,0,0,0,10,10
67174,208,3,0,0,0,0.07839826897867533,0.0625,0.16666666666666666,10,10
67184,167,3,0,0,0,0.31488013066763093,0.125,1,10,10
67193,38,2,0,0,0,0,0,0,10,10
67202,2,3,0.420027879946489,0.2,1,0.7593429637909561,0.6,1,2,10
67203,268,2,0,0,0,0,0,0,10,10
67210,12,4,0.12987501165334073,0.125,0.1111111111111111,0.13698471029831175,0.125,0.14285714285714285,10,10
67215,287,5,0,0,0,0,0,0,10,10
67217,255,2,0,0,0,0,0,0,10,10
67225,1462,3,0,0,0,0,0,0,10,10
67226,265,2,0,0,0,0.09478836436955078,0.0625,0.25,10,10
67239,509,3,0,0,0,0,0,0,10,10
67241,648,2,0,0,0,0,0,0,10,10
67251,269,5,0,0,0,0,0,0,10,10
67256,93,2,0,0,0,0,0,0,10,10
67261,184,2,0,0,0,0,0,0,10,10
67263,3385,2,0,0,0,0,0,0,10,10
67271,7,3,0.38002974419182706,0.36363636363636365,0.5,0.4829018817039035,0.45454545454545453,0.5,7,10
67406,1,2,0.22009176629808014,0.0625,1,0.92663607790064,0.5625,1,1,10
67410,472,3,0,0,0,0,0,0,10,10
67416,2,3,0.22009176629808014,0.07142857142857142,1,1,0.7142857142857143,1,2,10
67422,267,3,0,0,0,0,0,0,10,10
67424,36,3,0.0636207881989517,0.025,0.1,0.5618918191694953,0.15,0.5,10,10
67431,244,2,0,0,0,0,0,0,10,10
67440,26,5,0,0,0,0.056762078427747324,0.02,0.2,10,10
67446,908,2,0,0,0,0,0,0,10,10
67448,352,2,0,0,0,0,0,0,10,10
67454,530,2,0,0,0,0,0,0,10,10
67473,22,4,0,0,0,0,0,0,10,10
67487,564,2,0,0,0,0,0,0,10,10
67488,222,2,0,0,0,0,0,0,10,10
67494,262,6,0,0,0,0,0,0,10,10
67534,3,2,0.1388624438735545,0.0625,0.5,0.17366667134799177,0.125,0.3333333333333333,3,10
67544,15,3,0,0,0,0,0,0,10,10
67550,12,1,0.09257496258236969,0.0625,0.5,0.046287481291184845,0.0625,0.125,10,10
67560,92,2,0,0,0,0.06943122193677725,0.05263157894736842,0.125,10,10
67573,5,5,0.22009176629808014,0.0625,1,0.07336392209936005,0.0625,0.14285714285714285,5,10
67583,17,4,0,0,0,0,0,0,10,10
67603,13,3,0,0,0,0.39172239294569755,0.4444444444444444,0.5,10,10
67604,5,4,0.1388624438735545,0.0625,0.5,0.4636440365082036,0.25,1,5,10
67607,244,2,0,0,0,0,0,0,10,10
67631,136,3,0,0,0,0,0,0,10,10
67632,10,4,0,0,0,0.33876780622615427,0.2727272727272727,1,10,10
67636,3,3,0.24890832702259458,0.13333333333333333,0.5,0.7759944384848244,0.5333333333333333,1,3,10
67644,43,3,0,0,0,0.07336392209936005,0.07692307692307693,0.14285714285714285,10,10
67645,186,3,0,0,0,0.31204907722178066,0.1875,0.5,10,10
67648,1,3,0,0,0,0.22009176629808014,0.0625,1,1,10
67679,1,4,0,0,0,0,0,0,1,10
67686,106,3,0,0,0,0,0,0,10,10
67690,15,2,0,0,0,0,0,0,10,10
67707,166,3,0,0,0,0,0,0,10,10
67713,4,3,0.22009176629808014,0.0625,1,0.6036081270984907,0.4375,0.5,4,10
67729,74,4,0,0,0,0,0,0,10,10
67738,422,3,0,0,0,0,0,0,10,10
67745,18,4,0.19462284184583967,0.1875,0.25,0.25677372734776016,0.125,1,10,10
67749,6,4,0,0,0,0,0,0,6,10
67763,211,2,0,0,0,0,0,0,10,10
67766,13,3,0,0,0,0.5834330535576521,0.20833333333333334,1,10,10
67769,143,3,0,0,0,0,0,0,10,10
67770,1,5,0.17828412959034637,0.07142857142857142,1,0.08914206479517318,0.07142857142857142,0.14285714285714285,1,10
67781,5,3,0.1799314820111718,0.125,0.25,0.3052348839397011,0.125,1,5,10
67791,52,3,0,0,0,0,0,0,10,10
67794,44,5,0,0,0,0,0,0,10,10
67808,312,3,0,0,0,0,0,0,10,10
67810,28,2,0,0,0,0,0,0,10,10
67812,11,3,0,0,0,0,0,0,10,10
67845,18,3,0,0,0,0.11532927261524245,0.25,0.1111111111111111,10,10
67862,268,5,0,0,0,0,0,0,10,10
67870,48,4,0,0,0,0,0,0,10,10
67883,149,2,0,0,0,0,0,0,10,10
67884,9,4,0.08050330613630795,0.0625,0.1111111111111111,0,0,0,9,10
67886,46,4,0,0,0,0,0,0,10,10
67891,262,2,0,0,0,0.06625422345438903,0.02,0.1111111111111111,10,10
67896,45,3,0,0,0,0,0,0,10,10
67907,1092,2,0,0,0,0,0,0,10,10
67916,34,6,0,0,0,0,0,0,10,10
67919,44,3,0,0,0,0,0,0,10,10
67923,678,2,0,0,0,0,0,0,10,10
67929,294,2,0,0,0,0,0,0,10,10
67939,68,5,0,0,0,0,0,0,10,10
67951,2,3,0,0,0,0,0,0,2,10
67959,3,4,0,0,0,0,0,0,3,10
67974,68,3,0,0,0,0.1388624438735545,0.0625,0.5,10,10
67976,49,4,0,0,0,0.15139734109601002,0.125,0.2,10,10
67981,29,4,0,0,0,0,0,0,10,10
67986,10,3,0,0,0,0.1427951440361373,0.14285714285714285,0.14285714285714285,10,10
67993,99,2,0,0,0,0,0,0,10,10
68002,42,1,0,0,0,0,0,0,10,10
68012,702,2,0,0,0,0,0,0,10,10
68018,1027,2,0,0,0,0,0,0,10,10
68035,40,4,0,0,0,0.06943122193677725,0.0625,0.125,10,10
68048,218,3,0,0,0,0,0,0,10,10
68054,80,4,0,0,0,0,0,0,10,10
68067,50,7,0,0,0,0,0,0,10,10
68069,9,2,0.2583297509898471,0.1875,0.25,0.4721567066247473,0.25,1,9,10
68070,12,3,0.17722149243865498,0.1875,0.125,0.5338601418952625,0.3125,1,10,10
68073,1,2,0.24209587273488012,0.06666666666666667,1,0.8417057036360959,0.4666666666666667,1,1,10
68083,14,2,1,0.625,1,1,0.625,1,10,10
68104,4,4,0.11004588314904007,0.09090909090909091,0.3333333333333333,0.09478836436955078,0.09090909090909091,0.25,4,10
68117,7,2,0,0,0,0.2934556883974402,0.125,1,7,10
68120,1,1,0.22486036416572236,0.0625,1,0.22486036416572236,0.0625,1,1,1
68129,26,2,0,0,0,1,0.6666666666666666,1,10,10
68130,798,1,0,0,0,0,0,0,10,10
68135,9,4,0.3422428778126621,0.25,0.3333333333333333,0.554238613761218,0.3125,1,9,10
68193,7,3,0.07495345472190745,0.06666666666666667,0.14285714285714285,0.18738363680476863,0.13333333333333333,0.3333333333333333,7,10
68256,36045,1,0,0,0,0,0,0,10,10
68257,29,3,0,0,0,0.1356854453911663,0.125,0.125,10,10
68259,9,2,0,0,0,0,0,0,9,10
68264,536,2,0,0,0,0,0,0,10,10
68268,35,3,0,0,0,0.7917063341896682,0.5,1,10,10
68272,672,3,0,0,0,0.6122496142821665,0.2,1,10,10
68274,1730,2,0,0,0,0.27191445400928344,0.23076923076923078,0.5,10,10
68305,190,3,0,0,0,0.12987501165334073,0.125,0.1111111111111111,10,10
68306,10,3,1,0.625,1,1,0.625,1,10,10
68310,480,3,0,0,0,0.15176219107803537,0.125,0.16666666666666666,10,10
68311,627,3,0,0,0,0.23177307466786254,0.1875,0.25,10,10
68317,93,3,0,0,0,0,0,0,10,10
68324,2,3,0,0,0,0,0,0,2,10
68491,96,2,0,0,0,0.4721567066247473,0.25,1,10,10
68506,70,1,0,0,0,0.4422195942380129,0.25,1,10,10
68507,4,3,0.5637884576902256,0.25,1,0.933745776545611,0.5625,1,4,10
68528,2,2,0.45650001423154074,0.16666666666666666,1,0.45650001423154074,0.16666666666666666,1,2,10
68543,86,2,0,0,0,0,0,0,10,10
68546,68,3,0,0,0,0,0,0,10,10
68558,18,3,0,0,0,0,0,0,10,10
68567,11,3,1,0.625,1,1,0.625,1,10,10
68571,4,1,0.5637884576902256,0.25,1,0.5637884576902256,0.25,1,4,4
68572,8,2,0.26265588208501417,0.23076923076923078,0.3333333333333333,0.42379089349186627,0.23076923076923078,1,8,10
68622,11,4,0.9363792118010483,0.6923076923076923,1,1,0.7692307692307693,1,10,10
68629,96,4,0,0,0,0.5806020001118017,0.375,0.5,10,10
68648,4,2,0.11004588314904007,0.045454545454545456,0.3333333333333333,0.4000232483092519,0.13636363636363635,1,4,10
68653,60,1,0,0,0,0.11004588314904007,0.0625,0.3333333333333333,10,10
68658,1,1,0,0,0,0,0,0,1,1
68670,113,2,0,0,0,0,0,0,10,10
68678,10,4,0.7136540102475307,0.5,0.5,0.8200685179888281,0.5,1,10,10
68691,7,2,0.8113644480938608,0.4375,1,0.8516679192010023,0.5,1,7,10
68694,9,2,0.882055015758576,0.6428571428571429,1,0.8603389203967905,0.6428571428571429,1,9,10
68695,53,4,0.11640124695923638,0.125,0.1111111111111111,0.429183500430577,0.25,0.5,10,10
68704,26,3,0.35106842466815336,0.35714285714285715,0.16666666666666666,0.39092738420022166,0.2857142857142857,0.5,10,10
68707,1,2,0.22009176629808014,0.0625,1,0.09478836436955078,0.0625,0.25,1,10
68733,5,1,0,0,0,0,0,0,5,5
68743,35,3,0,0,0,0.96331803895032,0.2631578947368421,1,10,10
68746,25,3,0,0,0,0.22009176629808014,0.06666666666666667,1,10,10
68750,38,1,0.12987501165334073,0.125,0.1111111111111111,0.710022634839788,0.4375,1,10,10
68751,2,1,0,0,0,0,0,0,2,2
68756,1,4,0.41607037852292533,0.3333333333333333,1,0.20803518926146267,0.3333333333333333,0.3333333333333333,1,10
68759,3,4,0.1388624438735545,0.0625,0.5,0.1388624438735545,0.0625,0.5,3,10
68767,141,2,0,0,0,0.44803002797583846,0.25,1,10,10
68773,9,7,0.24890832702259458,0.14285714285714285,0.5,0.22009176629808014,0.07142857142857142,1,9,10
68779,487,3,0,0,0,0,0,0,10,10
68790,583,3,0,0,0,0.07336392209936005,0.06666666666666667,0.14285714285714285,10,10
68795,213,1,0,0,0,0.12054710171248399,0.07692307692307693,0.25,10,10
68807,1,6,0.279901702223461,0.08333333333333333,1,0.6841881327478231,0.4166666666666667,1,1,10
68815,369,2,0,0,0,0.06625422345438903,0.0625,0.1111111111111111,10,10
68832,17,2,0.5163977201595962,0.42857142857142855,0.25,0.911409472076316,0.5714285714285714,1,10,10
68834,51,2,0,0,0,0.7670273914429263,0.4375,1,10,10
68837,1,4,0.1467278441987201,0.027777777777777776,1,0.7762391257100952,0.19444444444444445,1,1,10
68859,22,3,0,0,0,0.053397918541038314,0.0625,0.16666666666666666,10,10
68860,616,2,0,0,0,0,0,0,10,10
68866,1754,2,0,0,0,0.08514311764162098,0.08333333333333333,0.2,10,10
68893,2,3,0.16872714292220853,0.07142857142857142,0.5,0.6538090820890275,0.42857142857142855,1,2,10
68908,134,1,0,0,0,0,0,0,10,10
68915,9,2,0.24461772600247642,0.25,0.14285714285714285,0.4543011943155039,0.25,1,9,10
68920,104,2,0,0,0,0.6281460426238843,0.4375,0.5,10,10
68929,6,4,0.16354138662029633,0.125,0.2,0.22009176629808014,0.0625,1,6,10
68930,3861,2,0,0,0,0,0,0,10,10
68931,66,3,0,0,0,0.4885468020156227,0.25,1,10,10
68940,148,2,0,0,0,0,0,0,10,10
68943,273,4,0,0,0,0,0,0,10,10
68956,106,5,0,0,0,0,0,0,10,10
68963,710,2,0,0,0,0,0,0,10,10
68971,3327,1,0,0,0,0.20829366581033176,0.13333333333333333,0.5,10,10
68979,335,3,0,0,0,0,0,0,10,10
68989,15,2,0.6100734713179675,0.3333333333333333,0.5,0.7451719210516874,0.5555555555555556,0.5,10,10
68995,5,3,0.3825523277425815,0.13333333333333333,0.5,0.827554099444758,0.3,1,5,10
68996,4,3,0.22009176629808014,0.0625,1,0.1388624438735545,0.0625,0.5,4,10
68999,178,1,0,0,0,0.17350563625627743,0.13333333333333333,0.14285714285714285,10,10
69000,3,4,0.11004588314904007,0.09090909090909091,0.3333333333333333,0.27486954908242656,0.18181818181818182,0.25,3,10
69022,30,3,0.19930623359011798,0.1875,0.125,0.9216017310213247,0.5625,1,10,10
69024,39,2,0,0,0,0.3881969130921566,0.26666666666666666,1,10,10
69025,9,2,0.19300356542358663,0.13333333333333333,0.16666666666666666,0.37320226963128134,0.13333333333333333,1,9,10
69027,296,2,0,0,0,0.35659643859662626,0.10810810810810811,0.3333333333333333,10,10
69038,14,1,0.6635714424526665,0.4375,1,0.306288493471633,0.3125,0.3333333333333333,10,10
69043,3,2,0.4690000933206747,0.1875,1,0.5637884576902256,0.25,1,3,10
69049,1,5,0.22009176629808014,0.0625,1,1,0.625,1,1,10
69055,6,2,0.727329844310522,0.17142857142857143,1,0.727329844310522,0.17142857142857143,1,6,10
69060,12,2,0.4230994411355037,0.42857142857142855,0.2,0.48781909130763673,0.2857142857142857,1,10,10
69087,9,3,0.22486036416572236,0.0625,1,0.22486036416572236,0.0625,1,9,10
69089,177,3,0,0,0,0.06943122193677725,0.0625,0.125,10,10
69095,1,4,0.22009176629808014,0.0625,1,0.5795003533950693,0.3125,1,1,10
69102,16,4,0.11396459100617537,0.16666666666666666,0.1,0.39425270953183084,0.16666666666666666,1,10,10
69119,1,4,0.29740901205864334,0.0625,1,0.29740901205864334,0.0625,1,1,10
69123,56,3,0,0,0,0.7670273914429263,0.4375,1,10,10
69124,1,3,0,0,0,0.06625422345438903,0.0625,0.1111111111111111,1,10
69133,2,2,0,0,0,0,0,0,2,10
69142,1,3,0,0,0,0.38131382474038084,0.3333333333333333,0.5,1,10
69145,2,3,0.35895421017163465,0.125,1,0.800693766409882,0.4375,1,2,10
69150,1,3,0,0,0,0,0,0,1,10
69174,4,2,0.5637884576902256,0.26666666666666666,1,0.5637884576902256,0.26666666666666666,1,4,10
69187,96,1,0,0,0,0.15457433957839825,0.125,0.2,10,10
69197,1,2,0,0,0,0.07336392209936005,0.07692307692307693,0.14285714285714285,1,10
69199,15,1,0.7276427210494696,0.5714285714285714,0.5,0.7821638463490821,0.5,1,10,10
69220,2,1,0,0,0,0,0,0,2,2
69230,20,2,0,0,0,0.8318477135310891,0.5,1,10,10
69238,13,3,0.7799082337019198,0.5625,0.5,0.9216017310213247,0.5625,1,10,10
69252,1,1,0.22009176629808014,0.07692307692307693,1,0.22009176629808014,0.07692307692307693,1,1,1
69256,2,1,0.22009176629808014,0.0625,1,0.22009176629808014,0.0625,1,2,2
69264,3,1,0,0,0,0,0,0,3,3
69268,365,2,0,0,0,0.6332196796270028,0.3125,1,10,10
69269,4,5,0.354105102365221,0.125,1,0.08878855502583598,0.0625,0.16666666666666666,4,10
69281,1,5,0.2300510610426737,0.024390243902439025,1,0.2300510610426737,0.024390243902439025,1,1,10
69291,66,3,0,0,0,0,0,0,10,10
69295,360,3,0,0,0,0,0,0,10,10
69296,470,3,0,0,0,0,0,0,10,10
69312,936,2,0,0,0,0,0,0,10,10
69313,38,3,0,0,0,0.2944199117503409,0,0,10,10
69314,195,3,0,0,0,0.19518900079066107,0.125,0.3333333333333333,10,10
69332,3,4,0.3844985279826931,0.14285714285714285,1,0.4630411728676596,0.35714285714285715,0.5,3,10
69334,2,3,0,0,0,0.11004588314904007,0.06666666666666667,0.3333333333333333,2,10
69347,1,3,0.22009176629808014,0.06666666666666667,1,0.1388624438735545,0.06666666666666667,0.5,1,10
69367,12,3,0.17169261031494448,0.0625,1,0.11091597368561495,0.0625,0.25,10,10
69375,1,4,0,0,0,0.4701017400374072,0.3125,0.5,1,10
69380,332,3,0,0,0,0.6772733739526907,0.46153846153846156,1,10,10
69387,1503,3,0,0,0,0,0,0,10,10
69419,13,3,0,0,0,0.22979561007468535,0.2,0.2,10,10
69425,5,4,0.1388624438735545,0.0625,0.5,0.15176219107803537,0.125,0.16666666666666666,5,10
69436,884,2,0,0,0,0.19518900079066107,0.125,0.3333333333333333,10,10
69441,2203,2,0,0,0,0,0,0,10,10
69451,119,3,0,0,0,0.6961622681399229,0.375,1,10,10
69461,4,4,0.11004588314904007,0.0625,0.3333333333333333,0,0,0,4,10
69468,20,1,0.11004588314904007,0.0625,0.3333333333333333,0.09478836436955078,0.0625,0.25,10,10
69477,244,5,0,0,0,0,0,0,10,10
69479,33,3,0,0,0,0,0,0,10,10
69495,327,3,0,0,0,0,0,0,10,10
69502,13,4,0.7065836017263628,0.13333333333333333,1,0.5224955967919309,0.08888888888888889,1,10,10
69507,20,3,0,0,0,0,0,0,10,10
69524,665,2,0,0,0,0,0,0,10,10
69525,6,3,0.2583297509898471,0.1111111111111111,0.25,0.6346172680692487,0.2222222222222222,1,6,10
69527,593,2,0,0,0,0.11787709652751965,0.07692307692307693,0.3333333333333333,10,10
69537,162,2,0,0,0,0,0,0,10,10
69540,255,3,0,0,0,0.5337295747359708,0.3125,0.5,10,10
69541,40,4,0,0,0,0.36792125721353275,0.21428571428571427,1,10,10
69545,172,2,0,0,0,0,0,0,10,10
69554,4217,3,0,0,0,0.17318663334822612,0.125,0.25,10,10
69556,40,6,0,0,0,0.247330217095052,0.2727272727272727,0.5,10,10
69560,40,3,0,0,0,0.4530643748551538,0.11764705882352941,1,10,10
